"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-09",98.0006,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-10",98.13239,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-11",98.40726,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2003-12",98.98124,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.66936,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.0178,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.1003,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.3963,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.6914,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.8781,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.9611,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.0095,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.026,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.0132,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.0477,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.0975,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.1878,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.2446,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.2044,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.1452,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.082,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.9984,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.9378,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.9623,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.1147,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.3424,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.5166,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.6887,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.8246,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.8572,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.8993,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.9199,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.9571,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.0986,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.3104,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.4305,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.4707,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.4277,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.5103,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.8567,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.1908,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.3625,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.3292,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.1624,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.9287,
"MEX","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.7509,
